"smi_time","smi_type","smi_sxl","smi_sxr","smi_syl","smi_syr","smi_dxl","smi_dxr","smi_dyl","smi_dyr","smi_exl","smi_exr","smi_eyl","smi_eyr","smi_ezl","smi_ezr"
1068470226,"b",476,476,478,478,489,489,489,489,42.353,-24.055,39.812,37.803,706.825,709.254
1068470228,"b",475,475,481,481,488,486,488,486,42.33,-24.033,39.81,37.828,706.803,709.235
1068470230,"b",474,474,484,484,496,487,496,487,42.344,-24.057,39.803,37.807,706.673,709.327
1068470232,"b",473,473,485,485,485,483,485,483,42.32,-24.061,39.802,37.812,706.654,709.42
1068470234,"b",472,472,487,487,486,482,486,482,42.336,-24.064,39.795,37.817,706.527,709.513
1068470236,"b",473,473,489,489,484,488,484,488,42.328,-24.068,39.787,37.822,706.401,709.609
1068470238,"b",474,474,490,490,483,485,483,485,42.321,-24.071,39.78,37.827,706.276,709.702
1068470240,"b",474,474,491,491,484,485,484,485,42.351,-24.074,39.754,37.832,706.299,709.794
1068470242,"b",473,473,491,491,485,485,485,485,42.353,-24.076,39.755,37.837,706.323,709.885
1068470244,"b",473,473,491,491,484,484,484,484,42.355,-24.079,39.757,37.842,706.349,709.975
1068470246,"b",469,469,491,491,488,480,488,480,42.357,-24.082,39.758,37.847,706.376,710.063
1068470248,"b",468,468,492,492,481,481,481,481,42.358,-24.085,39.732,37.851,706.401,710.152
1068470250,"b",463,463,493,493,486,487,486,487,42.35,-24.088,39.711,37.856,706.484,710.24
1068470252,"b",463,463,492,492,487,480,487,480,42.364,-24.131,39.738,37.838,706.506,710.095
1068470254,"b",463,463,491,491,488,484,488,484,42.365,-24.15,39.767,37.861,706.527,710.047
1068470256,"b",460,460,489,489,489,487,489,487,42.365,-24.149,39.768,37.856,706.544,709.999
1068470258,"b",458,458,488,488,485,486,485,486,42.366,-24.147,39.769,37.853,706.561,709.948
1068470260,"b",458,458,487,487,481,484,481,484,42.314,-24.147,39.795,37.844,706.546,709.887
1068470262,"b",457,457,485,485,488,485,488,485,42.313,-24.145,39.794,37.842,706.531,709.826
1068470264,"b",457,457,485,485,490,484,490,484,42.312,-24.145,39.794,37.838,706.515,709.758
1068470266,"b",457,457,485,485,481,482,481,482,42.311,-24.144,39.793,37.828,706.498,709.684
1068470268,"b",460,460,483,483,491,484,491,484,42.298,-24.174,39.77,37.887,706.57,709.43
1068470270,"b",457,457,484,484,485,484,485,484,42.302,-24.133,39.774,37.81,706.638,709.358
1068470272,"b",462,462,482,482,490,484,490,484,42.318,-24.232,39.8,37.829,706.621,709.276
1068470274,"b",463,463,481,481,490,486,490,486,42.305,-24.217,39.778,37.878,706.692,709.266
1068470276,"b",466,466,483,483,489,482,489,482,42.309,-24.229,39.782,37.823,706.762,709.188
1068470278,"b",468,468,485,485,483,487,483,487,42.313,-24.226,39.786,37.818,706.834,709.113
1068470280,"b",467,467,483,483,485,480,485,480,42.317,-24.212,39.79,37.865,706.905,709.114
1068470282,"b",469,469,484,484,489,484,489,484,42.321,-24.227,39.794,37.862,706.976,709.051
1068470284,"b",470,470,487,487,487,483,487,483,42.325,-24.222,39.798,37.807,707.046,708.982
1068470286,"b",469,469,487,487,485,489,485,489,42.329,-24.222,39.802,37.856,707.116,708.923
1068470288,"b",467,467,487,487,483,485,483,485,42.333,-24.22,39.806,37.852,707.187,708.866
1068470290,"b",469,469,489,489,488,485,488,485,42.338,-24.218,39.81,37.85,707.258,708.809
1068470292,"b",467,467,489,489,487,488,487,488,42.342,-24.216,39.814,37.847,707.327,708.75
1068470294,"b",464,464,487,487,485,489,485,489,42.346,-24.232,39.818,37.89,707.395,708.592
1068470296,"b",462,462,487,487,482,491,482,491,42.35,-24.226,39.822,37.881,707.467,708.437
1068470298,"b",462,462,487,487,479,484,479,484,42.354,-24.22,39.826,37.873,707.535,708.29
1068470300,"b",458,458,484,484,481,486,481,486,42.357,-24.214,39.829,37.866,707.601,708.147
1068470302,"b",459,459,485,485,478,487,478,487,42.311,-24.21,39.823,37.858,707.474,708.009
1068470304,"b",458,458,485,485,480,485,480,485,42.304,-24.204,39.816,37.851,707.351,707.873
1068470306,"b",459,459,485,485,475,485,475,485,42.297,-24.239,39.81,37.855,707.234,707.919
1068470308,"b",459,459,486,486,479,488,479,488,42.29,-24.257,39.803,37.814,707.119,708.045
1068470310,"b",462,462,489,489,474,485,474,485,42.283,-24.281,39.797,37.764,707.006,708.045
1068470312,"b",460,460,493,493,476,485,476,485,42.277,-24.282,39.791,37.762,706.898,708.038
1068470314,"b",462,462,489,489,477,486,477,486,42.248,-24.292,39.821,37.807,706.95,707.968
1068470316,"b",466,466,494,494,474,484,474,484,42.223,-24.289,39.792,37.804,706.889,707.9
1068470318,"b",468,468,500,500,478,484,478,484,42.2,-24.302,39.77,37.735,706.97,708.006
1068470320,"b",471,471,502,502,474,485,474,485,42.205,-24.316,39.774,37.788,707.05,708.057
1068470322,"b",472,472,505,505,474,482,474,482,42.21,-24.318,39.778,37.791,707.128,708.112
1068470324,"b",474,474,505,505,474,484,474,484,42.201,-24.352,39.816,37.784,707.319,707.979
1068470326,"b",478,478,502,502,476,486,476,486,42.193,-24.37,39.846,37.808,707.433,707.944
1068470328,"b",477,477,503,503,479,483,479,483,42.201,-24.369,39.854,37.806,707.551,707.91
1068470330,"b",480,480,502,502,474,482,474,482,42.207,-24.368,39.86,37.804,707.664,707.873
1068470332,"b",480,480,500,500,478,482,478,482,42.213,-24.367,39.866,37.801,707.779,707.838
1068470334,"b",477,477,496,496,480,489,480,489,42.22,-24.366,39.873,37.8,707.891,707.802
1068470336,"b",477,477,494,494,480,488,480,488,42.226,-24.365,39.879,37.798,708.002,707.766
1068470338,"b",472,472,492,492,481,489,481,489,42.233,-24.363,39.885,37.795,708.112,707.727
1068470340,"b",469,469,489,489,480,485,480,485,42.239,-24.362,39.891,37.793,708.222,707.688
1068470342,"b",468,468,487,487,482,483,482,483,42.246,-24.361,39.897,37.791,708.33,707.647
1068470344,"b",466,466,485,485,482,484,482,484,42.252,-24.36,39.902,37.789,708.439,707.606
1068470346,"b",465,465,484,484,483,482,483,482,42.239,-24.358,39.878,37.786,708.469,707.566
1068470348,"b",461,461,484,484,482,483,482,483,42.241,-24.391,39.88,37.774,708.499,707.332
1068470350,"b",461,461,483,483,486,480,486,480,42.243,-24.382,39.882,37.762,708.53,707.103
1068470352,"b",459,459,483,483,486,483,486,483,42.244,-24.386,39.885,37.697,708.56,706.81
1068470354,"b",461,461,484,484,482,482,482,482,42.232,-24.432,39.894,37.694,708.7,706.746
1068470356,"b",463,463,485,485,480,481,480,481,42.169,-24.432,39.911,37.692,708.559,706.69
1068470358,"b",466,466,484,484,482,481,482,481,42.16,-24.43,39.903,37.69,708.416,706.636
1068470360,"b",467,467,484,484,482,481,482,481,42.152,-24.429,39.895,37.686,708.276,706.585
1068470362,"b",471,471,484,484,484,480,484,480,42.143,-24.427,39.887,37.685,708.136,706.536
1068470364,"b",472,472,484,484,483,480,483,480,42.135,-24.426,39.879,37.682,707.993,706.488
1068470366,"b",472,472,484,484,482,479,482,479,42.11,-24.424,39.876,37.68,707.96,706.443
1068470368,"b",473,473,484,484,484,482,484,482,42.108,-24.438,39.875,37.648,707.927,706.31
1068470370,"b",475,475,484,484,479,480,479,480,42.106,-24.434,39.873,37.64,707.896,706.177
1068470372,"b",476,476,484,484,480,489,480,489,42.104,-24.431,39.871,37.633,707.866,706.042
1068470374,"b",478,478,483,483,478,483,478,483,42.101,-24.487,39.869,37.643,707.838,706.164
1068470376,"b",478,478,483,483,481,483,481,483,42.088,-24.516,39.846,37.63,707.899,706.404
1068470378,"b",479,479,484,484,481,482,481,482,42.091,-24.524,39.849,37.643,707.961,706.642
1068470380,"b",479,479,485,485,478,484,478,484,42.095,-24.533,39.853,37.655,708.022,706.884
1068470382,"b",479,479,486,486,475,480,475,480,42.098,-24.541,39.856,37.669,708.083,707.124
1068470384,"b",477,477,487,487,476,480,476,480,42.102,-24.549,39.86,37.681,708.144,707.362
1068470386,"b",477,477,488,488,476,482,476,482,42.105,-24.557,39.863,37.694,708.207,707.597
1068470388,"b",477,477,490,490,475,481,475,481,42.109,-24.565,39.867,37.707,708.269,707.831
1068470390,"b",473,473,491,491,473,478,473,478,42.111,-24.573,39.87,37.719,708.328,708.061
1068470392,"b",475,475,491,491,473,475,473,475,42.038,-24.581,39.832,37.732,708.097,708.285
1068470394,"b",473,473,493,493,471,478,471,478,42.025,-24.589,39.82,37.744,707.87,708.504
1068470396,"b",472,472,494,494,469,481,469,481,42.011,-24.596,39.806,37.755,707.643,708.719
1068470398,"b",472,472,495,495,472,478,472,478,41.976,-24.603,39.779,37.767,707.552,708.931
1068470400,"b",468,468,495,495,470,477,470,477,41.97,-24.61,39.774,37.778,707.464,709.142
1068470402,"b",465,465,496,496,474,478,474,478,41.947,-24.617,39.719,37.79,707.312,709.35
1068470404,"b",464,464,496,496,479,481,479,481,41.936,-24.624,39.711,37.801,707.16,709.552
1068470406,"b",462,462,497,497,474,472,474,472,41.928,-24.632,39.702,37.811,707.008,709.748
1068470408,"b",460,460,497,497,468,477,468,477,41.918,-24.656,39.694,37.838,706.863,709.822
1068470410,"b",460,460,495,495,476,481,476,481,41.889,-24.7,39.716,37.799,706.864,709.646
1068470412,"b",461,461,495,495,473,477,473,477,41.889,-24.693,39.716,37.79,706.867,709.471
1068470414,"b",459,459,493,493,472,485,472,485,41.889,-24.687,39.716,37.781,706.871,709.298
1068470416,"b",457,457,491,491,474,489,474,489,41.89,-24.681,39.716,37.774,706.877,709.124
1068470418,"b",459,459,490,490,476,477,476,477,41.89,-24.72,39.717,37.741,706.887,708.716
1068470420,"b",458,458,488,488,469,481,469,481,41.893,-24.737,39.691,37.704,706.889,708.395
1068470422,"b",459,459,487,487,472,485,472,485,41.864,-24.692,39.689,37.592,707.124,708.413
1068470424,"b",459,459,478,478,479,478,479,478,41.879,-24.691,39.705,37.593,707.356,708.434
1068470426,"b",459,459,472,472,475,476,475,476,41.839,-24.675,39.586,37.542,707.364,708.39
1068470428,"b",457,457,428,428,479,482,479,482,41.801,-24.607,39.548,37.476,707.226,708.493
1068470430,"b",459,459,400,400,480,486,480,486,41.821,-24.594,39.498,37.467,707.299,708.719
1068470432,"b",456,456,352,352,469,492,469,492,41.835,-24.603,39.426,37.482,707.294,708.941
1068470434,"b",461,461,334,334,475,482,475,482,41.797,-24.585,39.401,37.378,707.144,708.852
1068470436,"b",476,476,331,331,473,479,473,479,41.722,-24.582,39.308,37.209,707.064,708.972
1068470438,"b",485,485,310,310,467,483,467,483,41.73,-24.589,39.266,37.217,707.314,709.073
1068470440,"b",492,492,244,244,482,480,482,480,41.706,-24.592,39.245,37.225,707.405,709.164
1068470442,"b",499,499,223,223,477,478,477,478,41.705,-24.598,39.246,37.187,707.468,709.271
1068470445,"b",489,489,220,220,476,481,476,481,41.656,-24.524,39.143,37.151,707.312,709.195
1068470446,"b",490,490,212,212,477,476,477,476,41.626,-24.506,39.137,37.098,707.303,709.199
1068470448,"b",489,489,191,191,479,480,479,480,41.626,-24.508,39.138,37.098,707.299,709.216
1068470450,"b",498,498,197,197,474,479,474,479,41.596,-24.508,39.134,37.058,707.525,709.237
1068470452,"b",499,499,179,179,478,478,478,478,41.609,-24.509,39.147,37.057,707.748,709.258
1068470454,"b",503,503,180,180,470,477,470,477,41.623,-24.583,39.16,36.969,707.97,709.471
1068470456,"b",503,503,175,175,465,478,465,478,41.636,-24.604,39.172,36.952,708.19,709.585
1068470458,"b",503,503,168,168,474,480,474,480,41.649,-24.607,39.184,36.959,708.408,709.694
1068470460,"b",501,501,169,169,464,479,464,479,41.663,-24.613,39.196,36.965,708.624,709.79
1068470462,"b",499,499,163,163,466,480,466,480,41.675,-24.617,39.208,36.97,708.839,709.874
1068470464,"b",496,496,164,164,469,479,469,479,41.688,-24.644,39.219,36.956,709.05,710.051
1068470466,"b",495,495,162,162,470,480,470,480,41.7,-24.666,39.231,36.983,709.26,710.147
1068470468,"b",495,495,161,161,467,480,467,480,41.712,-24.671,39.242,36.989,709.469,710.249
1068470470,"b",495,495,161,161,463,478,463,478,41.724,-24.696,39.254,37.024,709.675,710.454
1068470472,"b",493,493,158,158,465,481,465,481,41.736,-24.703,39.265,37.034,709.879,710.655
1068470474,"b",493,493,157,157,466,479,466,479,41.748,-24.748,39.276,37.023,710.081,710.608
1068470476,"b",492,492,155,155,463,476,463,476,41.76,-24.748,39.287,37.017,710.281,710.547
1068470478,"b",488,488,151,151,470,473,470,473,41.772,-24.748,39.298,37.011,710.48,710.475
1068470480,"b",488,488,148,148,464,472,464,472,41.783,-24.789,39.309,37.004,710.677,710.16
1068470482,"b",488,488,148,148,467,474,467,474,41.795,-24.779,39.32,36.99,710.872,709.842
1068470484,"b",489,489,146,146,467,471,467,471,41.806,-24.825,39.331,36.98,711.066,709.751
1068470486,"b",489,489,146,146,461,472,461,472,41.818,-24.824,39.341,36.976,711.257,709.663
1068470488,"b",493,493,146,146,467,475,467,475,41.829,-24.9,39.352,36.964,711.447,709.773
1068470490,"b",494,494,144,144,467,473,467,473,41.84,-24.904,39.362,36.969,711.634,709.875
1068470492,"b",495,495,142,142,464,475,464,475,41.851,-24.908,39.372,36.975,711.819,709.978
1068470494,"b",497,497,142,142,465,475,465,475,41.862,-24.913,39.382,36.981,712.004,710.077
1068470496,"b",496,496,141,141,463,475,463,475,41.873,-24.917,39.393,36.986,712.186,710.168
1068470498,"b",495,495,141,141,462,472,462,472,41.884,-24.92,39.402,36.991,712.366,710.256
1068470500,"b",495,495,141,141,466,474,466,474,41.894,-24.923,39.412,36.996,712.545,710.342
1068470502,"b",495,495,141,141,468,475,468,475,41.905,-24.926,39.422,37,712.723,710.428
1068470504,"b",495,495,144,144,466,476,466,476,41.915,-24.951,39.432,36.986,712.899,710.619
1068470506,"b",492,492,143,143,470,477,470,477,41.926,-24.959,39.441,36.996,713.074,710.815
1068470508,"b",490,490,143,143,463,478,463,478,41.936,-24.966,39.451,37.006,713.246,711.014
1068470510,"b",486,486,143,143,467,479,467,479,41.946,-24.973,39.46,37.017,713.417,711.212
1068470512,"b",484,484,144,144,467,476,467,476,41.957,-24.979,39.47,37.027,713.586,711.407
1068470514,"b",481,481,144,144,464,479,464,479,41.915,-24.985,39.482,37.037,713.542,711.601
1068470516,"b",479,479,143,143,467,479,467,479,41.912,-24.992,39.48,37.047,713.497,711.793
1068470518,"b",475,475,142,142,465,478,465,478,41.91,-24.999,39.477,37.057,713.452,711.982
1068470520,"b",473,473,142,142,470,477,470,477,41.906,-25.006,39.475,37.067,713.402,712.163
1068470522,"b",471,471,143,143,473,476,473,476,41.903,-25.011,39.472,37.077,713.353,712.345
1068470524,"b",470,470,144,144,469,475,469,475,41.9,-25.018,39.469,37.086,713.302,712.518
1068470526,"b",467,467,142,142,468,472,468,472,41.896,-25.024,39.467,37.095,713.249,712.688
1068470528,"b",464,464,143,143,468,471,468,471,41.893,-25.031,39.464,37.103,713.195,712.851
1068470530,"b",462,462,141,141,474,477,474,477,41.89,-25.037,39.461,37.111,713.141,713.009
1068470532,"b",460,460,139,139,467,474,467,474,41.887,-25.043,39.458,37.12,713.087,713.165
1068470534,"b",459,459,138,138,469,474,469,474,41.883,-25.107,39.455,37.103,713.031,712.963
1068470536,"b",456,456,136,136,470,471,470,471,41.88,-25.06,39.451,37.135,712.976,713.012
1068470538,"b",457,457,138,138,470,474,470,474,41.877,-25.103,39.448,37.096,712.92,712.815
1068470540,"b",457,457,137,137,471,476,471,476,41.874,-25.095,39.446,37.085,712.868,712.616
1068470542,"b",457,457,137,137,466,472,466,472,41.87,-25.09,39.442,37.076,712.814,712.426
1068470544,"b",458,458,137,137,474,474,474,474,41.867,-25.083,39.439,37.067,712.759,712.239
1068470546,"b",457,457,136,136,466,476,466,476,41.863,-25.077,39.436,37.056,712.703,712.052
1068470548,"b",458,458,135,135,468,475,468,475,41.861,-25.091,39.433,37.076,712.65,711.955
1068470550,"b",459,459,134,134,474,476,474,476,41.858,-25.088,39.43,37.07,712.599,711.859
1068470552,"b",459,459,135,135,471,475,471,475,41.855,-25.085,39.427,37.065,712.548,711.764
1068470554,"b",460,460,135,135,471,475,471,475,41.852,-25.081,39.424,37.059,712.497,711.671
1068470556,"b",461,461,136,136,468,471,468,471,41.849,-25.078,39.421,37.054,712.446,711.578
1068470558,"b",465,465,137,137,467,473,467,473,41.845,-25.115,39.418,37.066,712.395,711.266
1068470560,"b",465,465,136,136,469,475,469,475,41.843,-25.104,39.415,37.049,712.348,710.956
1068470562,"b",467,467,137,137,470,475,470,475,41.84,-25.093,39.413,37.033,712.3,710.649
1068470564,"b",467,467,136,136,469,473,469,473,41.837,-25.082,39.41,37.017,712.252,710.348
1068470566,"b",468,468,135,135,469,476,469,476,41.835,-25.072,39.407,37.002,712.208,710.047
1068470568,"b",468,468,136,136,467,472,467,472,41.833,-25.062,39.405,36.986,712.166,709.747
1068470570,"b",470,470,137,137,464,471,464,471,41.83,-25.052,39.402,36.97,712.124,709.449
1068470572,"b",472,472,138,138,466,472,466,472,41.827,-25.042,39.4,36.954,712.082,709.151
1068470574,"b",472,472,138,138,466,468,466,468,41.825,-25.031,39.398,36.938,712.043,708.858
1068470576,"b",474,474,139,139,466,470,466,470,41.823,-25.021,39.395,36.924,712.003,708.563
1068470578,"b",476,476,140,140,467,469,467,469,41.821,-25.011,39.393,36.908,711.969,708.272
1068470580,"b",474,474,140,140,468,469,468,469,41.817,-25.001,39.391,36.893,711.927,707.982
1068470582,"b",476,476,141,141,469,471,469,471,41.805,-25.009,39.439,36.852,711.956,707.615
1068470584,"b",476,476,142,142,468,469,468,469,41.807,-25.056,39.469,36.816,711.983,707.476
1068470586,"b",476,476,143,143,469,472,469,472,41.808,-25.052,39.472,36.807,712.008,707.336
1068470588,"b",478,478,145,145,470,468,470,468,41.752,-25.109,39.499,36.841,712.032,707.459
1068470590,"b",472,472,147,147,466,469,466,469,41.753,-25.053,39.501,36.831,712.055,707.319
1068470592,"b",470,470,149,149,461,475,461,475,41.753,-25.109,39.503,36.842,712.081,707.444
1068470594,"b",461,461,151,151,463,472,463,472,41.732,-25.114,39.542,36.847,712.285,707.564
1068470596,"b",458,458,156,156,463,476,463,476,41.666,-25.118,39.51,36.853,712.171,707.68
1068470598,"b",444,444,161,161,468,469,468,469,41.66,-25.122,39.503,36.858,712.058,707.793
1068470600,"b",433,433,165,165,458,476,458,476,41.653,-25.128,39.496,36.864,711.944,707.896
1068470602,"b",427,427,167,167,461,473,461,473,41.629,-25.147,39.511,36.888,711.767,707.906
1068470604,"b",434,434,170,170,455,471,455,471,41.594,-25.209,39.512,36.932,711.764,707.799
1068470606,"b",427,427,167,167,459,472,459,472,41.593,-25.207,39.512,36.974,711.757,707.667
1068470608,"b",420,420,170,170,462,472,462,472,41.593,-25.202,39.512,36.967,711.748,707.529
1068470610,"b",419,419,173,173,462,474,462,474,41.579,-25.197,39.547,36.961,711.85,707.395
1068470612,"b",411,411,178,178,462,469,462,469,41.585,-25.191,39.552,36.954,711.949,707.256
1068470614,"b",406,406,177,177,466,470,466,470,41.591,-25.188,39.558,37.022,712.045,707.122
1068470616,"b",400,400,179,179,460,472,460,472,41.576,-25.182,39.587,37.015,712.054,706.988
1068470618,"b",397,397,182,182,458,467,458,467,41.576,-25.178,39.588,37.008,712.063,706.854
1068470620,"b",393,393,184,184,458,472,458,472,41.577,-25.173,39.589,37.001,712.073,706.722
1068470622,"b",393,393,186,186,461,475,461,475,41.578,-25.168,39.589,36.995,712.083,706.596
1068470624,"b",391,391,184,184,460,470,460,470,41.598,-25.164,39.64,36.988,712.171,706.47
1068470626,"b",392,392,185,185,462,472,462,472,41.584,-25.16,39.595,36.982,712.18,706.348
1068470628,"b",390,390,190,190,461,473,461,473,41.605,-25.155,39.572,36.976,712.273,706.229
1068470630,"b",389,389,191,191,461,472,461,472,41.628,-25.151,39.57,36.97,712.229,706.111
1068470632,"b",387,387,191,191,463,475,463,475,41.645,-25.105,39.598,36.947,712.253,706.056
1068470634,"b",385,385,192,192,463,472,463,472,41.646,-25.055,39.598,36.917,712.272,706.019
1068470636,"b",384,384,195,195,464,469,464,469,41.666,-25.055,39.563,36.915,712.156,705.984
1068470638,"b",384,384,197,197,463,472,463,472,41.658,-25.015,39.556,36.905,712.038,705.793
1068470640,"b",384,384,198,198,468,468,468,468,41.651,-25.047,39.549,36.904,711.917,705.761
1068470642,"b",383,383,198,198,465,468,465,468,41.643,-24.995,39.543,36.944,711.796,705.641
1068470644,"b",383,383,199,199,468,470,468,470,41.666,-25.03,39.515,36.946,711.79,705.689
